slice_file_name,fsID,start,end,salience,fold,classID,class
21684-9-0-39___1.wav,5875,0.0,0.7,1,7,0,Not_a_drone
159738-8-0-19___2.wav,3564,0.7,1.4,1,8,0,Not_a_drone
5-237315-A-313___1.wav,11364,0.0,0.7,1,3,0,Not_a_drone
197318-6-4-0___2.wav,3858,0.7,1.4,1,5,0,Not_a_drone
1-23222-A-192___1.wav,1927,0.0,0.7,1,9,0,Not_a_drone
174294-6-2-0___3.wav,3634,1.4,2.1,1,6,0,Not_a_drone
103258-5-0-15___1.wav,3307,0.0,0.7,1,4,0,Not_a_drone
5-238492-A-231___1.wav,11382,0.0,0.7,1,6,0,Not_a_drone
doing_the_dishes008___4.wav,11997,2.1,2.8,1,10,0,Not_a_drone
78360-4-0-7___3.wav,11953,1.4,2.1,1,9,0,Not_a_drone
197073-3-0-0___1.wav,3847,0.0,0.658,1,5,0,Not_a_drone
zz_g7___165.wav,1364,114.8,115.5,1,1,1,Drone
1-88409-B-452___1.wav,3192,0.0,0.7,1,3,0,Not_a_drone
180937-7-3-14___3.wav,3759,1.4,2.1,1,4,0,Not_a_drone
hoovering_30m_G6___19.wav,440,12.6,13.3,1,2,1,Drone
177621-0-0-46___4.wav,3703,2.1,2.8,1,1,0,Not_a_drone
15m(7)___42.wav,28,28.7,29.4,1,1,1,Drone
17913-4-0-1___2.wav,3713,0.7,1.4,1,3,0,Not_a_drone
3-197408-C-80___1.wav,7572,0.0,0.7,1,10,0,Not_a_drone
B_S2_D1_082-bebop_004____1.wav,115,0.0,0.7,1,5,1,Drone
2-109505-A-212___1.wav,4191,0.0,0.7,1,9,0,Not_a_drone
159738-8-0-6___1.wav,3570,0.0,0.7,1,1,0,Not_a_drone
5-244315-B-64___1.wav,11510,0.0,0.7,1,1,0,Not_a_drone
3-98869-A-460___1.wav,7897,0.0,0.7,1,10,0,Not_a_drone
zz_g7___56.wav,1364,38.5,39.2,1,7,1,Drone
151977-0-0-8___1.wav,3513,0.0,0.7,1,4,0,Not_a_drone
4-181707-A-323___1.wav,8957,0.0,0.7,1,5,0,Not_a_drone
3-120526-A-374___1.wav,6281,0.0,0.7,1,7,0,Not_a_drone
Membo_0_016-membo_004____1.wav,531,0.0,0.7,1,9,1,Drone
159738-8-0-15___2.wav,3560,0.7,1.4,1,1,0,Not_a_drone
u3___20.wav,12354,13.3,14.0,1,3,0,Not_a_drone
5-235893-A-282___1.wav,11343,0.0,0.7,1,1,0,Not_a_drone
2-72268-A-63___1.wav,5382,0.0,0.7,1,1,0,Not_a_drone
1-51147-A-253___1.wav,2568,0.0,0.7,1,10,0,Not_a_drone
exercise_bike012___1.wav,12021,0.0,0.7,1,5,0,Not_a_drone
180937-7-3-1___3.wav,3764,1.4,2.1,1,8,0,Not_a_drone
17913-4-2-0___1.wav,3716,0.0,0.7,1,8,0,Not_a_drone
exercise_bike003___2.wav,12012,0.7,1.4,1,7,0,Not_a_drone
2-60900-A-223___1.wav,5232,0.0,0.7,1,6,0,Not_a_drone
105415-2-0-19___1.wav,3322,0.0,0.7,1,9,0,Not_a_drone
2-50774-A-231___1.wav,5110,0.0,0.7,1,3,0,Not_a_drone
white_noise003___1.wav,12358,0.0,0.7,1,7,0,Not_a_drone
1-19118-A-243___1.wav,1758,0.0,0.7,1,9,0,Not_a_drone
zz_g4___102.wav,1361,70.7,71.4,1,7,1,Drone
197318-6-5-0___2.wav,3859,0.7,1.4,1,2,0,Not_a_drone
4-161127-A-103___1.wav,8437,0.0,0.7,1,8,0,Not_a_drone
21684-9-0-12___1.wav,5872,0.0,0.7,1,4,0,Not_a_drone
180937-7-4-14___5.wav,3791,2.8,3.5,1,7,0,Not_a_drone
pink_noise006___1.wav,12032,0.0,0.7,1,1,0,Not_a_drone
5-215447-A-473___1.wav,10964,0.0,0.7,1,1,0,Not_a_drone
103258-5-0-14___5.wav,3306,2.8,3.5,1,10,0,Not_a_drone
shower___118.wav,12052,81.9,82.60000000000001,1,9,0,Not_a_drone
r_l_5m_G5___33.wav,1355,22.4,23.1,1,1,1,Drone
5-182010-A-361___1.wav,10232,0.0,0.7,1,10,0,Not_a_drone
5-177957-C-401___1.wav,10132,0.0,0.7,1,5,0,Not_a_drone
free_10m_G6___8.wav,431,4.9,5.6000000000000005,1,6,1,Drone
4-194754-A-01___1.wav,9360,0.0,0.7,1,10,0,Not_a_drone
5-233645-A-372___1.wav,11268,0.0,0.7,1,6,0,Not_a_drone
180256-3-0-2___3.wav,3719,1.4,2.1,1,2,0,Not_a_drone
3-51909-B-424___1.wav,7731,0.0,0.7,1,7,0,Not_a_drone
4-175945-A-380___1.wav,8854,0.0,0.7,1,6,0,Not_a_drone
mixed_3-bebop_001____1.wav,838,0.0,0.7,1,10,1,Drone
1-19026-A-434___1.wav,1749,0.0,0.7,1,4,0,Not_a_drone
1-22882-A-442___1.wav,1912,0.0,0.7,1,2,0,Not_a_drone
d3___57.wav,369,39.2,39.900000000000006,1,1,1,Drone
zz_g4___110.wav,1361,76.3,77.0,1,10,1,Drone
15m(6)___9.wav,27,5.6,6.3,1,9,1,Drone
r_l_20m_G7___24.wav,1353,16.1,16.8,1,1,1,Drone
B_S2_D1_111-bebop_003____1.wav,259,0.0,0.7,1,9,1,Drone
2-83667-A-343___1.wav,5637,0.0,0.7,1,6,0,Not_a_drone
3-163459-A-01___1.wav,7263,0.0,0.7,1,6,0,Not_a_drone
pink_noise003___4.wav,12029,2.1,2.8,1,7,0,Not_a_drone
180937-7-2-7___1.wav,3751,0.0,0.7,1,8,0,Not_a_drone
doing_the_dishes007___4.wav,11996,2.1,2.8,1,9,0,Not_a_drone
5-188495-A-192___1.wav,10308,0.0,0.7,1,4,0,Not_a_drone
mixed_membo_45-membo_001____1.wav,1215,0.0,0.7,1,2,1,Drone
d5___29.wav,371,19.6,20.3,1,7,1,Drone
4-250864-A-84___1.wav,9704,0.0,0.7,1,3,0,Not_a_drone
3-103401-B-334___1.wav,5976,0.0,0.7,1,4,0,Not_a_drone
zz_g7___119.wav,1364,82.6,83.3,1,3,1,Drone
1-70300-A-451___1.wav,2966,0.0,0.7,1,9,0,Not_a_drone
doing_the_dishes016___2.wav,12005,0.7,1.4,1,9,0,Not_a_drone
d4___32.wav,370,21.7,22.4,1,6,1,Drone
1-56269-A-181___1.wav,2721,0.0,0.7,1,2,0,Not_a_drone
157867-8-0-26___4.wav,3543,2.1,2.8,1,1,0,Not_a_drone
102842-3-0-1___3.wav,3275,1.4,2.1,1,6,0,Not_a_drone
silence198___1.wav,12251,0.0,0.7,1,10,0,Not_a_drone
1-88574-A-82___1.wav,3197,0.0,0.7,1,8,0,Not_a_drone
5-197118-A-454___1.wav,10450,0.0,0.7,1,9,0,Not_a_drone
u2___70.wav,12353,48.3,49.0,1,4,0,Not_a_drone
FlyingDroneSoundEffect___59.wav,430,40.6,41.3,1,4,1,Drone
1-33658-A-261___1.wav,2201,0.0,0.7,1,7,0,Not_a_drone
113205-5-1-4___4.wav,3353,2.1,2.8,1,7,0,Not_a_drone
2-157488-A-63___1.wav,4782,0.0,0.7,1,9,0,Not_a_drone
shaver___29.wav,12051,19.6,20.3,1,3,0,Not_a_drone
176258-3-1-12___2.wav,3643,0.7,1.4,1,2,0,Not_a_drone
silence116___1.wav,12169,0.0,0.7,1,3,0,Not_a_drone
4-172500-A-271___1.wav,8740,0.0,0.7,1,3,0,Not_a_drone
2-85292-A-241___1.wav,5675,0.0,0.7,1,9,0,Not_a_drone
pink_noise007___3.wav,12033,1.4,2.1,1,9,0,Not_a_drone
1-115545-A-481___1.wav,1457,0.0,0.7,1,10,0,Not_a_drone
silence034___1.wav,12087,0.0,0.7,1,7,0,Not_a_drone
3-155577-A-141___1.wav,7078,0.0,0.7,1,8,0,Not_a_drone
d7___50.wav,372,34.3,35.0,1,10,1,Drone
5-204114-A-292___1.wav,10678,0.0,0.7,1,4,0,Not_a_drone
69304-9-0-6___3.wav,11903,1.4,2.1,1,7,0,Not_a_drone
1-67152-A-172___1.wav,2917,0.0,0.7,1,9,0,Not_a_drone
3-164595-A-151___1.wav,7318,0.0,0.7,1,9,0,Not_a_drone
1-115545-A-480___1.wav,1456,0.0,0.7,1,6,0,Not_a_drone
5-260011-A-340___1.wav,11746,0.0,0.7,1,2,0,Not_a_drone
hand_fan___128.wav,12022,88.9,89.60000000000001,1,3,0,Not_a_drone
2-104877-A-34___1.wav,4013,0.0,0.7,1,10,0,Not_a_drone
2-139748-A-150___1.wav,4674,0.0,0.7,1,10,0,Not_a_drone
124489-9-0-18___5.wav,3395,2.8,3.5,1,7,0,Not_a_drone
54858-3-2-0___1.wav,11835,0.0,0.7,1,8,0,Not_a_drone
4-204115-A-390___1.wav,9524,0.0,0.7,1,9,0,Not_a_drone
180256-3-0-1___2.wav,3718,0.7,1.4,1,5,0,Not_a_drone
1-31836-A-42___1.wav,2172,0.0,0.7,1,3,0,Not_a_drone
180937-7-2-8___3.wav,3752,1.4,2.1,1,3,0,Not_a_drone
5-234879-B-14___1.wav,11310,0.0,0.7,1,4,0,Not_a_drone
shower___90.wav,12052,62.3,63.0,1,10,0,Not_a_drone
4-172500-A-270___1.wav,8739,0.0,0.7,1,5,0,Not_a_drone
1-208757-B-24___1.wav,1834,0.0,0.7,1,8,0,Not_a_drone
1-17092-A-274___1.wav,1594,0.0,0.7,1,6,0,Not_a_drone
5-232816-A-234___1.wav,11235,0.0,0.7,1,6,0,Not_a_drone
3-140199-B-84___1.wav,6571,0.0,0.7,1,10,0,Not_a_drone
143604-5-0-0___1.wav,3467,0.0,0.7,1,8,0,Not_a_drone
26270-9-0-23___5.wav,5897,2.8,3.5,1,5,0,Not_a_drone
hoovering_30m_G6___41.wav,440,28.0,28.7,1,10,1,Drone
mixed_65-bebop_000____1.wav,989,0.0,0.7,1,9,1,Drone
3-216280-A-392___1.wav,7624,0.0,0.7,1,1,0,Not_a_drone
hand_fan___111.wav,12022,77.0,77.7,1,6,0,Not_a_drone
hovering_5m_G8___12.wav,442,7.7,8.4,1,9,1,Drone
5-243773-B-444___1.wav,11485,0.0,0.7,1,1,0,Not_a_drone
203440-3-0-1___3.wav,5869,1.4,2.1,1,3,0,Not_a_drone
3-152912-A-264___1.wav,6996,0.0,0.7,1,1,0,Not_a_drone
1-24074-A-431___1.wav,1951,0.0,0.7,1,9,0,Not_a_drone
3-253084-C-21___1.wav,7683,0.0,0.7,1,2,0,Not_a_drone
1-118206-A-313___1.wav,1499,0.0,0.7,1,1,0,Not_a_drone
free_20m_G7___7.wav,432,4.2,4.9,1,6,1,Drone
3-157487-A-102___1.wav,7164,0.0,0.7,1,3,0,Not_a_drone
zz_g7___211.wav,1364,147.0,147.7,1,1,1,Drone
119455-5-0-5___4.wav,3387,2.1,2.8,1,7,0,Not_a_drone
3-166546-B-344___1.wav,7371,0.0,0.7,1,3,0,Not_a_drone
2-109371-D-163___1.wav,4182,0.0,0.7,1,2,0,Not_a_drone
hand_fan___88.wav,12022,60.9,61.6,1,1,0,Not_a_drone
Membo_2_018-membo_004____1.wav,701,0.0,0.7,1,8,1,Drone
59277-0-0-0___2.wav,11887,0.7,1.4,1,10,0,Not_a_drone
FlyingDroneSoundEffect___12.wav,430,7.7,8.4,1,3,1,Drone
138031-2-0-23___5.wav,3453,2.8,3.5,1,9,0,Not_a_drone
180937-7-3-5___1.wav,3781,0.0,0.7,1,7,0,Not_a_drone
4-145006-A-183___1.wav,8212,0.0,0.7,1,5,0,Not_a_drone
5-202898-A-104___1.wav,10660,0.0,0.7,1,2,0,Not_a_drone
5-251962-A-474___1.wav,11620,0.0,0.7,1,5,0,Not_a_drone
2-119161-A-83___1.wav,4397,0.0,0.7,1,5,0,Not_a_drone
3-144259-A-291___1.wav,6703,0.0,0.7,1,5,0,Not_a_drone
180937-7-1-3___5.wav,3736,2.8,3.5,1,1,0,Not_a_drone
zz_l_r_4___14.wav,1368,9.1,9.8,1,6,1,Drone
2-125520-A-431___1.wav,4525,0.0,0.7,1,7,0,Not_a_drone
doing_the_dishes013___7.wav,12002,4.2,4.9,1,3,0,Not_a_drone
5-219379-C-114___1.wav,11105,0.0,0.7,1,2,0,Not_a_drone
5-243635-A-293___1.wav,11474,0.0,0.7,1,2,0,Not_a_drone
3-110913-A-73___1.wav,6080,0.0,0.7,1,4,0,Not_a_drone
5-213836-D-91___1.wav,10912,0.0,0.7,1,8,0,Not_a_drone
5-234879-B-12___1.wav,11308,0.0,0.7,1,6,0,Not_a_drone
15_m(9)___15.wav,29,9.8,10.5,1,6,1,Drone
151977-0-0-11___2.wav,3503,0.7,1.4,1,8,0,Not_a_drone
177621-0-0-120___3.wav,3693,1.4,2.1,1,1,0,Not_a_drone
4-119647-C-484___1.wav,7983,0.0,0.7,1,1,0,Not_a_drone
5-156026-B-44___1.wav,9960,0.0,0.7,1,7,0,Not_a_drone
180937-7-3-27___5.wav,3771,2.8,3.5,1,10,0,Not_a_drone
hoovering_20m_G5___21.wav,439,14.0,14.7,1,5,1,Drone
2-109759-B-262___1.wav,4201,0.0,0.7,1,6,0,Not_a_drone
2-130979-A-210___1.wav,4589,0.0,0.7,1,6,0,Not_a_drone
electric_toothbrush___18.wav,12008,11.9,12.6,1,6,0,Not_a_drone
r_l_20m_G7___35.wav,1353,23.8,24.5,1,7,1,Drone
15m(6)___29.wav,27,19.6,20.3,1,10,1,Drone
d3___27.wav,369,18.2,18.9,1,4,1,Drone
4-125072-A-190___1.wav,8039,0.0,0.7,1,4,0,Not_a_drone
2-108767-C-90___1.wav,4139,0.0,0.7,1,4,0,Not_a_drone
5-205090-A-322___1.wav,10703,0.0,0.7,1,5,0,Not_a_drone
1-77241-A-31___1.wav,3061,0.0,0.7,1,5,0,Not_a_drone
40722-8-0-3___3.wav,9818,1.4,2.099954648526077,1,2,0,Not_a_drone
2-160128-A-71___1.wav,4805,0.0,0.7,1,1,0,Not_a_drone
5-232272-A-440___1.wav,11221,0.0,0.7,1,2,0,Not_a_drone
hand_fan___131.wav,12022,91.0,91.7,1,9,0,Not_a_drone
1-17092-B-271___1.wav,1596,0.0,0.7,1,10,0,Not_a_drone
177621-0-0-93___4.wav,3711,2.1,2.8,1,1,0,Not_a_drone
1-196660-B-81___1.wav,1771,0.0,0.7,1,2,0,Not_a_drone
4-164661-A-124___1.wav,8528,0.0,0.7,1,9,0,Not_a_drone
2-121978-A-291___1.wav,4445,0.0,0.7,1,2,0,Not_a_drone
4-186940-A-441___1.wav,9145,0.0,0.7,1,4,0,Not_a_drone
134717-0-0-21___4.wav,3419,2.1,2.8,1,7,0,Not_a_drone
B_S2_D1_092-bebop_004____1.wav,165,0.0,0.7,1,7,1,Drone
B_S2_D1_119-bebop_004____1.wav,300,0.0,0.7,1,9,1,Drone
4-144083-B-160___1.wav,8184,0.0,0.7,1,2,0,Not_a_drone
4-164064-B-11___1.wav,8505,0.0,0.7,1,4,0,Not_a_drone
192124-2-0-12___1.wav,3818,0.0,0.7,1,4,0,Not_a_drone
white_noise011___6.wav,12366,3.5,4.2,1,4,0,Not_a_drone
hoover___148.wav,12023,102.9,103.6,1,1,0,Not_a_drone
d5___45.wav,371,30.8,31.5,1,5,1,Drone
1-40967-A-281___1.wav,2341,0.0,0.7,1,6,0,Not_a_drone
exercise_bike005___3.wav,12014,1.4,2.1,1,7,0,Not_a_drone
mixed_membo_34-membo_002____1.wav,1156,0.0,0.7,1,3,1,Drone
176258-3-1-2___2.wav,3646,0.7,1.4,1,7,0,Not_a_drone
r_l_5m_G5___21.wav,1355,14.0,14.7,1,6,1,Drone
shower___15.wav,12052,9.8,10.5,1,9,0,Not_a_drone
5-197121-A-453___1.wav,10454,0.0,0.7,1,1,0,Not_a_drone
mixed_35-bebop_000____1.wav,867,0.0,0.7,1,2,1,Drone
zz_g6___18.wav,1363,11.9,12.6,1,9,1,Drone
hoover___42.wav,12023,28.7,29.4,1,6,0,Not_a_drone
zz_g7___54.wav,1364,37.1,37.8,1,9,1,Drone
194732-9-0-171___3.wav,3838,1.4,2.1,1,5,0,Not_a_drone
hand_fan___124.wav,12022,86.1,86.8,1,10,0,Not_a_drone
2-102852-A-111___1.wav,3955,0.0,0.7,1,4,0,Not_a_drone
1-115521-A-191___1.wav,1452,0.0,0.7,1,10,0,Not_a_drone
U_P_5m_G6___26.wav,1358,17.5,18.2,1,2,1,Drone
no_drone_2 (mp3cut.net)___11.wav,12024,7.0,7.7,1,7,0,Not_a_drone
Membo_0_009-membo_000____1.wav,492,0.0,0.7,1,5,1,Drone
4-119648-D-482___1.wav,8006,0.0,0.7,1,9,0,Not_a_drone
1-19840-A-364___1.wav,1779,0.0,0.7,1,4,0,Not_a_drone
57320-0-0-4___1.wav,11870,0.0,0.7,1,8,0,Not_a_drone
5-249748-A-284___1.wav,11565,0.0,0.7,1,7,0,Not_a_drone
57320-0-0-24___3.wav,11858,1.4,2.1,1,4,0,Not_a_drone
1-30344-A-01___1.wav,2121,0.0,0.7,1,6,0,Not_a_drone
5-243635-A-294___1.wav,11475,0.0,0.7,1,9,0,Not_a_drone
103074-7-4-3___2.wav,3297,0.7,1.4,1,3,0,Not_a_drone
3-145577-A-434___1.wav,6756,0.0,0.7,1,1,0,Not_a_drone
4-191327-A-383___1.wav,9317,0.0,0.7,1,9,0,Not_a_drone
2-72547-B-140___1.wav,5389,0.0,0.7,1,5,0,Not_a_drone
155310-3-0-0___3.wav,3521,1.4,2.099954648526077,1,9,0,Not_a_drone
5-210612-A-370___1.wav,10826,0.0,0.7,1,10,0,Not_a_drone
4-181599-A-261___1.wav,8945,0.0,0.7,1,3,0,Not_a_drone
4-132810-A-260___1.wav,8104,0.0,0.7,1,10,0,Not_a_drone
3-197408-C-83___1.wav,7575,0.0,0.7,1,5,0,Not_a_drone
176714-2-0-40___5.wav,3652,2.8,3.5,1,1,0,Not_a_drone
20m(4) (1)___5.wav,38,2.8,3.5,1,10,1,Drone
3-153057-A-434___1.wav,7006,0.0,0.7,1,8,0,Not_a_drone
46656-6-1-0___2.wav,9830,0.7,1.316984126984127,1,2,0,Not_a_drone
4-167063-C-114___1.wav,8608,0.0,0.7,1,3,0,Not_a_drone
78360-4-0-6___2.wav,11952,0.7,1.4,1,2,0,Not_a_drone
119455-5-0-4___2.wav,3386,0.7,1.4,1,6,0,Not_a_drone
4-111671-B-420___1.wav,7954,0.0,0.7,1,2,0,Not_a_drone
4-167063-B-113___1.wav,8602,0.0,0.7,1,2,0,Not_a_drone
silence255___1.wav,12308,0.0,0.7,1,2,0,Not_a_drone
174294-6-0-0___3.wav,3632,1.4,2.1,1,7,0,Not_a_drone
3-259622-A-442___1.wav,7704,0.0,0.7,1,9,0,Not_a_drone
silence010___1.wav,12063,0.0,0.7,1,1,0,Not_a_drone
5-233787-A-71___1.wav,11272,0.0,0.7,1,5,0,Not_a_drone
FlyingDroneSoundEffect___53.wav,430,36.4,37.1,1,8,1,Drone
134717-0-0-21___1.wav,3419,0.0,0.7,1,3,0,Not_a_drone
54858-3-0-0___5.wav,11833,2.8,3.5,1,1,0,Not_a_drone
134717-0-0-18___5.wav,3415,2.8,3.5,1,9,0,Not_a_drone
1-28135-A-110___1.wav,2070,0.0,0.7,1,5,0,Not_a_drone
shower___115.wav,12052,79.8,80.5,1,4,0,Not_a_drone
103258-5-0-4___5.wav,3315,2.8,3.5,1,4,0,Not_a_drone
4-175000-B-404___1.wav,8823,0.0,0.7,1,7,0,Not_a_drone
4-102871-A-422___1.wav,7926,0.0,0.7,1,3,0,Not_a_drone
180937-7-4-9___2.wav,3799,0.7,1.4,1,4,0,Not_a_drone
running_tap000___2.wav,12038,0.7,1.4,1,10,0,Not_a_drone
192124-2-0-15___4.wav,3819,2.1,2.8,1,8,0,Not_a_drone
5-232272-A-444___1.wav,11225,0.0,0.7,1,9,0,Not_a_drone
4-99193-B-41___1.wav,9791,0.0,0.7,1,2,0,Not_a_drone
1-208757-A-23___1.wav,1828,0.0,0.7,1,4,0,Not_a_drone
159738-8-0-13___3.wav,3558,1.4,2.1,1,10,0,Not_a_drone
silence121___1.wav,12174,0.0,0.7,1,10,0,Not_a_drone
139951-9-0-9___5.wav,3464,2.8,3.5,1,7,0,Not_a_drone
20m(19) (2)___11.wav,32,7.0,7.7,1,6,1,Drone
69304-9-0-14___3.wav,11901,1.4,2.1,1,9,0,Not_a_drone
3-253084-A-22___1.wav,7674,0.0,0.7,1,1,0,Not_a_drone
46656-6-0-0___1.wav,9829,0.0,0.7,1,6,0,Not_a_drone
silence174___1.wav,12227,0.0,0.7,1,4,0,Not_a_drone
164053-8-2-0___4.wav,3591,2.1,2.8,1,10,0,Not_a_drone
138015-3-0-1___5.wav,3448,2.8,3.5,1,2,0,Not_a_drone
5-177957-B-400___1.wav,10126,0.0,0.7,1,1,0,Not_a_drone
1-196660-A-84___1.wav,1769,0.0,0.7,1,5,0,Not_a_drone
3-149189-A-11___1.wav,6838,0.0,0.7,1,3,0,Not_a_drone
2-137162-A-113___1.wav,4662,0.0,0.7,1,7,0,Not_a_drone
d5___7.wav,371,4.2,4.9,1,7,1,Drone
3-187549-B-64___1.wav,7541,0.0,0.7,1,7,0,Not_a_drone
mixed_48-bebop_002____1.wav,896,0.0,0.7,1,2,1,Drone
3-118656-A-412___1.wav,6209,0.0,0.7,1,2,0,Not_a_drone
5-194899-C-31___1.wav,10402,0.0,0.7,1,5,0,Not_a_drone
shower___122.wav,12052,84.7,85.4,1,6,0,Not_a_drone
pink_noise009___4.wav,12035,2.1,2.8,1,4,0,Not_a_drone
u_d_30m_G7___21.wav,1357,14.0,14.7,1,1,1,Drone
4-133047-B-52___1.wav,8126,0.0,0.7,1,5,0,Not_a_drone
shaver___39.wav,12051,26.6,27.3,1,6,0,Not_a_drone
4-151242-A-374___1.wav,8278,0.0,0.7,1,7,0,Not_a_drone
2-65484-A-182___1.wav,5266,0.0,0.7,1,5,0,Not_a_drone
zz_g7___209.wav,1364,145.6,146.29999999999998,1,6,1,Drone
4-167571-A-264___1.wav,8633,0.0,0.7,1,8,0,Not_a_drone
5-203128-A-00___1.wav,10661,0.0,0.7,1,3,0,Not_a_drone
mixed_1-bebop_004____1.wav,731,0.0,0.7,1,8,1,Drone
B_S2_D1_099-bebop_000____1.wav,196,0.0,0.7,1,4,1,Drone
FlyingDroneSoundEffect___14.wav,430,9.1,9.8,1,8,1,Drone
B_S2_D1_124-bebop_002____1.wav,323,0.0,0.7,1,1,1,Drone
50901-0-1-1___4.wav,11829,2.1,2.8,1,8,0,Not_a_drone
d5___66.wav,371,45.5,46.2,1,9,1,Drone
extra_membo_D2_2000___1.wav,374,0.0,0.7,1,7,1,Drone
2-79775-A-263___1.wav,5537,0.0,0.7,1,9,0,Not_a_drone
103074-7-0-0___3.wav,3279,1.4,2.1,1,4,0,Not_a_drone
4-161579-B-404___1.wav,8463,0.0,0.7,1,3,0,Not_a_drone
Membo_1_004-membo_003____1.wav,590,0.0,0.7,1,5,1,Drone
1-62849-A-383___1.wav,2873,0.0,0.7,1,9,0,Not_a_drone
3-110913-D-74___1.wav,6096,0.0,0.7,1,2,0,Not_a_drone
silence205___1.wav,12258,0.0,0.7,1,2,0,Not_a_drone
shaver___20.wav,12051,13.3,14.0,1,5,0,Not_a_drone
5-248341-C-62___1.wav,11558,0.0,0.7,1,8,0,Not_a_drone
134717-0-0-0___2.wav,3409,0.7,1.4,1,5,0,Not_a_drone
4-204612-A-311___1.wav,9550,0.0,0.7,1,8,0,Not_a_drone
2-83688-A-340___1.wav,5639,0.0,0.7,1,9,0,Not_a_drone
1-60676-A-342___1.wav,2817,0.0,0.7,1,10,0,Not_a_drone
2-83688-A-344___1.wav,5643,0.0,0.7,1,3,0,Not_a_drone
no_drone___17.wav,12025,11.2,11.9,1,6,0,Not_a_drone
shower___29.wav,12052,19.6,20.3,1,2,0,Not_a_drone
3-136608-A-161___1.wav,6528,0.0,0.7,1,2,0,Not_a_drone
5-203128-B-02___1.wav,10668,0.0,0.7,1,3,0,Not_a_drone
5-199284-A-454___1.wav,10565,0.0,0.7,1,9,0,Not_a_drone
1-84704-A-393___1.wav,3148,0.0,0.7,1,1,0,Not_a_drone
5-103416-A-22___1.wav,9868,0.0,0.7,1,4,0,Not_a_drone
57320-0-0-7___1.wav,11873,0.0,0.7,1,4,0,Not_a_drone
57584-4-0-6___2.wav,11884,0.7,1.4,1,1,0,Not_a_drone
5-263831-A-61___1.wav,11798,0.0,0.7,1,2,0,Not_a_drone
mixed_membo_24-membo_003____1.wav,1102,0.0,0.7,1,10,1,Drone
free_30m_g7-10___43.wav,433,29.4,30.1,1,3,1,Drone
shower___142.wav,12052,98.7,99.4,1,1,0,Not_a_drone
2-119139-A-313___1.wav,4392,0.0,0.7,1,5,0,Not_a_drone
15m(6)___12.wav,27,7.7,8.4,1,9,1,Drone
u3___158.wav,12354,109.9,110.6,1,8,0,Not_a_drone
u3___56.wav,12354,38.5,39.2,1,5,0,Not_a_drone
3-94343-A-252___1.wav,7829,0.0,0.7,1,6,0,Not_a_drone
1-46938-B-71___1.wav,2436,0.0,0.7,1,4,0,Not_a_drone
5-221528-A-391___1.wav,11132,0.0,0.7,1,1,0,Not_a_drone
mixed_2-bebop_004____1.wav,786,0.0,0.7,1,4,1,Drone
177621-0-0-126___4.wav,3694,2.1,2.8,1,7,0,Not_a_drone
doing_the_dishes015___1.wav,12004,0.0,0.7,1,10,0,Not_a_drone
2-152964-A-311___1.wav,4760,0.0,0.7,1,8,0,Not_a_drone
5-253094-D-494___1.wav,11665,0.0,0.7,1,7,0,Not_a_drone
5-244310-A-250___1.wav,11496,0.0,0.7,1,10,0,Not_a_drone
194732-9-0-191___1.wav,3840,0.0,0.7,1,4,0,Not_a_drone
2-125520-A-432___1.wav,4526,0.0,0.7,1,1,0,Not_a_drone
138031-2-0-2___2.wav,3455,0.7,1.4,1,3,0,Not_a_drone
3-117883-A-374___1.wav,6181,0.0,0.7,1,4,0,Not_a_drone
u2___18.wav,12353,11.9,12.6,1,6,0,Not_a_drone
2-119139-A-314___1.wav,4393,0.0,0.7,1,8,0,Not_a_drone
4-212728-A-340___1.wav,9580,0.0,0.7,1,4,0,Not_a_drone
192124-2-0-5___5.wav,3822,2.8,3.5,1,1,0,Not_a_drone
3-197408-A-80___1.wav,7562,0.0,0.7,1,9,0,Not_a_drone
2-114609-B-282___1.wav,4271,0.0,0.7,1,9,0,Not_a_drone
5-238492-A-232___1.wav,11383,0.0,0.7,1,10,0,Not_a_drone
2-151079-A-200___1.wav,4749,0.0,0.7,1,1,0,Not_a_drone
silence222___1.wav,12275,0.0,0.7,1,7,0,Not_a_drone
1-37226-A-290___1.wav,2280,0.0,0.7,1,10,0,Not_a_drone
176787-5-0-27___4.wav,3675,2.1,2.8,1,9,0,Not_a_drone
5-201274-A-213___1.wav,10629,0.0,0.7,1,1,0,Not_a_drone
5-210540-A-131___1.wav,10817,0.0,0.7,1,4,0,Not_a_drone
57320-0-0-39___5.wav,11867,2.8,3.5,1,1,0,Not_a_drone
2-99955-B-70___1.wav,5854,0.0,0.7,1,5,0,Not_a_drone
3-253084-C-22___1.wav,7684,0.0,0.7,1,3,0,Not_a_drone
1-30043-A-263___1.wav,2108,0.0,0.7,1,2,0,Not_a_drone
2-96460-A-14___1.wav,5813,0.0,0.7,1,6,0,Not_a_drone
3-150363-A-381___1.wav,6858,0.0,0.7,1,2,0,Not_a_drone
shaver___132.wav,12051,91.7,92.4,1,1,0,Not_a_drone
4-180380-A-100___1.wav,8914,0.0,0.7,1,6,0,Not_a_drone
3-197435-B-224___1.wav,7586,0.0,0.7,1,5,0,Not_a_drone
FlyingDroneSoundEffect___93.wav,430,64.4,65.10000000000001,1,1,1,Drone
59277-0-0-5___3.wav,11892,1.4,2.1,1,10,0,Not_a_drone
